record_id,location_id,source_id,time_of_record,visit_count,time_in_queue,assigned_employee_id
25305,AmBe11173,AmBe11173224,"2022-01-20 16:43:00",1,0,1
25306,AkRu07679,AkRu07679224,"2022-01-20 16:45:00",1,0,24
25307,AkRu08545,AkRu08545224,"2022-01-20 16:59:00",1,0,8
25308,AkRu07803,AkRu07803224,"2022-01-20 17:24:00",4,104,38
25309,AkRu07803,AkRu07803224,"2022-01-21 06:00:00",5,168,38
25310,HaRu20771,HaRu20771224,"2022-01-21 06:04:00",2,69,32
25311,AkRu05664,AkRu05664224,"2022-01-21 07:32:00",4,79,5
25312,KiRu27307,KiRu27307224,"2022-01-21 08:04:00",8,161,30
25313,HaRu17783,HaRu17783224,"2022-01-21 08:06:00",3,87,28
25314,KiZu30800,KiZu30800224,"2022-01-21 08:28:00",8,189,34
25315,HaZa21853,HaZa21853224,"2022-01-21 09:00:00",1,0,8
25316,KiHa23378,KiHa23378224,"2022-01-21 09:02:00",1,0,2
25317,SoKo33329,SoKo33329224,"2022-01-21 09:06:00",1,0,46
25318,KiRu27538,KiRu27538224,"2022-01-21 09:07:00",1,0,14
25319,SoIl32450,SoIl32450224,"2022-01-21 09:16:00",1,0,5
25320,SoBa31847,SoBa31847224,"2022-01-21 09:24:00",1,0,10
25321,AkLu01766,AkLu01766224,"2022-01-21 09:36:00",1,16,7
25322,AmAs10419,AmAs10419224,"2022-01-21 09:37:00",3,165,48
25323,AkRu04875,AkRu04875224,"2022-01-21 09:52:00",1,0,46
25324,HaRu19202,HaRu19202224,"2022-01-21 10:01:00",1,23,8
25325,KiRu25508,KiRu25508224,"2022-01-21 10:01:00",1,0,30
25326,AmRu13558,AmRu13558224,"2022-01-21 10:04:00",1,0,10
25327,AkRu03000,AkRu03000224,"2022-01-21 10:06:00",1,30,12
25328,AkRu03478,AkRu03478224,"2022-01-21 10:07:00",8,238,12
25329,KiRu30297,KiRu30297224,"2022-01-21 10:09:00",1,0,12
25330,AkRu08363,AkRu08363224,"2022-01-21 10:11:00",2,39,30
25331,HaRu19176,HaRu19176224,"2022-01-21 10:12:00",1,0,30
25332,KiAm22260,KiAm22260224,"2022-01-21 10:19:00",1,0,40
25333,KiRu27791,KiRu27791224,"2022-01-21 10:25:00",5,32,14
25334,SoIl32672,SoIl32672224,"2022-01-21 10:27:00",1,26,5
25335,KiMr25078,KiMr25078224,"2022-01-21 10:27:00",1,0,24
25336,AkRu07227,AkRu07227224,"2022-01-21 10:38:00",1,0,1
25337,SoRu34905,SoRu34905224,"2022-01-21 10:45:00",1,0,10
25338,AkRu07954,AkRu07954224,"2022-01-21 10:45:00",1,0,34
25339,AkRu03408,AkRu03408224,"2022-01-21 11:00:00",1,30,34
25340,AkRu07881,AkRu07881224,"2022-01-21 11:05:00",1,0,3
25341,KiRu29602,KiRu29602224,"2022-01-21 11:06:00",1,0,34
25342,SoRu38904,SoRu38904224,"2022-01-21 11:06:00",4,110,5
25343,KiHa22794,KiHa22794224,"2022-01-21 11:07:00",1,10,18
25344,HaAm15950,HaAm15950224,"2022-01-21 11:07:00",1,0,16
25345,SoRu39105,SoRu39105224,"2022-01-21 11:07:00",1,23,36
25346,SoRu36217,SoRu36217224,"2022-01-21 11:14:00",4,130,18
25347,HaZa21786,HaZa21786224,"2022-01-21 11:26:00",1,0,1
25348,AkKi01006,AkKi01006224,"2022-01-21 11:33:00",1,0,12
25349,KiAm22501,KiAm22501224,"2022-01-21 11:44:00",1,0,12
25350,SoRu34714,SoRu34714224,"2022-01-21 12:15:00",2,153,3
25351,AkLu02478,AkLu02478224,"2022-01-21 12:15:00",1,0,34
25352,KiAm22358,KiAm22358224,"2022-01-21 12:27:00",1,0,32
25353,SoMa33922,SoMa33922224,"2022-01-21 12:30:00",1,0,3
25354,KiHa23434,KiHa23434224,"2022-01-21 12:32:00",1,0,3
25355,KiRu27330,KiRu27330224,"2022-01-21 12:39:00",1,0,44
25356,KiRu29188,KiRu29188224,"2022-01-21 12:45:00",1,65,28
25357,HaDj16668,HaDj16668224,"2022-01-21 12:50:00",1,0,7
25358,SoRu36934,SoRu36934224,"2022-01-21 12:51:00",1,240,24
25359,SoRu35719,SoRu35719224,"2022-01-21 12:55:00",1,0,12
25360,SoRu38870,SoRu38870224,"2022-01-21 13:05:00",1,151,24
25361,KiRu26772,KiRu26772224,"2022-01-21 13:16:00",1,0,28
25362,HaDj16944,HaDj16944224,"2022-01-21 13:20:00",1,0,1
25363,HaRu19365,HaRu19365224,"2022-01-21 13:24:00",1,0,1
25364,KiRu26831,KiRu26831224,"2022-01-21 13:26:00",1,0,46
25365,AmRu15686,AmRu15686224,"2022-01-21 13:28:00",1,30,34
25366,SoRu34977,SoRu34977224,"2022-01-21 13:29:00",1,23,38
25367,AmAs10821,AmAs10821224,"2022-01-21 13:31:00",1,0,18
25368,KiRu26827,KiRu26827224,"2022-01-21 13:32:00",8,131,3
25369,HaAm16308,HaAm16308224,"2022-01-21 13:35:00",4,234,3
25370,HaRu18280,HaRu18280224,"2022-01-21 13:39:00",5,341,18
25371,AkRu07801,AkRu07801224,"2022-01-21 13:39:00",2,151,12
25372,AmRu13744,AmRu13744224,"2022-01-21 14:16:00",1,0,3
25373,HaRu17617,HaRu17617224,"2022-01-21 14:20:00",1,0,14
25374,SoRu37875,SoRu37875224,"2022-01-21 14:24:00",1,0,16
25375,KiRu27315,KiRu27315224,"2022-01-21 14:24:00",1,0,0
25376,AmRu14965,AmRu14965224,"2022-01-21 14:24:00",1,0,3
25377,AkRu05297,AkRu05297224,"2022-01-21 14:32:00",1,0,48
25378,KiRu30637,KiRu30637224,"2022-01-21 14:44:00",1,21,38
25379,AkRu04422,AkRu04422224,"2022-01-21 14:47:00",1,0,40
25380,HaSe21125,HaSe21125224,"2022-01-21 14:52:00",1,0,36
25381,KiAm22439,KiAm22439224,"2022-01-21 15:02:00",1,28,5
25382,AkRu02970,AkRu02970224,"2022-01-21 15:05:00",3,149,40
25383,AmRu13386,AmRu13386224,"2022-01-21 15:14:00",1,0,8
25384,AmRu15713,AmRu15713224,"2022-01-21 15:21:00",1,0,7
25385,AmAb09229,AmAb09229224,"2022-01-21 15:23:00",1,20,8
25386,SoIl32445,SoIl32445224,"2022-01-21 15:29:00",1,0,2
25387,AkHa00363,AkHa00363224,"2022-01-21 15:33:00",1,7,1
25388,AkRu05976,AkRu05976224,"2022-01-21 15:40:00",1,0,24
25389,AkRu04410,AkRu04410224,"2022-01-21 15:55:00",1,0,34
25390,SoRu38454,SoRu38454224,"2022-01-21 16:05:00",1,0,36
25391,HaRu18305,HaRu18305224,"2022-01-21 16:06:00",1,0,4
25392,AkHa00279,AkHa00279224,"2022-01-21 16:19:00",1,0,34
25393,AkRu07934,AkRu07934224,"2022-01-21 16:20:00",1,0,8
25394,KiRu25672,KiRu25672224,"2022-01-21 16:29:00",2,225,36
25395,AmPw12764,AmPw12764224,"2022-01-21 16:30:00",1,0,4
25396,SoRu38221,SoRu38221224,"2022-01-21 16:33:00",1,194,8
25397,AmAb09091,AmAb09091224,"2022-01-21 16:52:00",1,24,38
25398,HaRu17227,HaRu17227224,"2022-01-21 16:56:00",1,0,12
25399,AkRu04099,AkRu04099224,"2022-01-21 16:59:00",1,0,8
25400,KiRu25317,KiRu25317224,"2022-01-21 17:37:00",2,221,36
25401,HaRu20771,HaRu20771224,"2022-01-22 07:22:00",3,154,32
25402,SoRu38221,SoRu38221224,"2022-01-22 07:41:00",2,161,8
25403,AkRu08363,AkRu08363224,"2022-01-22 07:57:00",3,77,30
25404,SoRu36217,SoRu36217224,"2022-01-22 08:06:00",5,120,18
25405,AkRu07801,AkRu07801224,"2022-01-22 09:09:00",3,522,12
25406,AmAs10419,AmAs10419224,"2022-01-22 09:48:00",4,306,48
25407,HaRu18280,HaRu18280224,"2022-01-22 10:22:00",6,456,18
25408,KiRu25672,KiRu25672224,"2022-01-22 10:24:00",3,502,36
25409,SoRu34714,SoRu34714224,"2022-01-22 10:52:00",3,206,3
25410,SoRu38870,SoRu38870224,"2022-01-22 11:09:00",2,251,24
25411,SoRu36934,SoRu36934224,"2022-01-22 11:23:00",2,518,24
25412,KiRu29188,KiRu29188224,"2022-01-22 11:47:00",2,85,28
25413,HaRu17783,HaRu17783224,"2022-01-22 13:02:00",4,166,28
25414,SoRu38904,SoRu38904224,"2022-01-22 14:26:00",5,177,5
25415,AkRu07803,AkRu07803224,"2022-01-22 14:46:00",6,358,38
25416,KiRu25317,KiRu25317224,"2022-01-22 14:56:00",3,196,36
25417,KiRu27791,KiRu27791224,"2022-01-22 18:11:00",6,32,14
25418,AkRu02970,AkRu02970224,"2022-01-22 18:14:00",4,167,40
25419,AkRu05664,AkRu05664224,"2022-01-22 18:29:00",5,73,5
25420,HaAm16308,HaAm16308224,"2022-01-22 18:47:00",5,164,3
25421,AkRu08363,AkRu08363224,"2022-01-23 06:06:00",4,10,30
25422,AmAs10419,AmAs10419224,"2022-01-23 06:29:00",5,60,48
25423,KiRu25672,KiRu25672224,"2022-01-23 06:44:00",4,179,36
25424,SoRu38870,SoRu38870224,"2022-01-23 07:21:00",3,59,24
25425,SoRu34714,SoRu34714224,"2022-01-23 07:30:00",4,59,3
25426,HaRu18280,HaRu18280224,"2022-01-23 08:00:00",7,158,18
25427,SoRu36217,SoRu36217224,"2022-01-23 08:48:00",6,54,18
25428,AkRu05664,AkRu05664224,"2022-01-23 10:35:00",6,25,5
25429,AkRu07803,AkRu07803224,"2022-01-23 10:59:00",7,52,38
25430,SoRu36934,SoRu36934224,"2022-01-23 11:52:00",3,101,24
25431,HaRu17783,HaRu17783224,"2022-01-23 11:55:00",5,103,28
25432,AkRu07801,AkRu07801224,"2022-01-23 12:51:00",4,87,12
25433,KiRu27791,KiRu27791224,"2022-01-23 12:57:00",7,15,14
25434,KiRu29188,KiRu29188224,"2022-01-23 13:01:00",3,40,28
25435,SoRu38221,SoRu38221224,"2022-01-23 13:36:00",3,135,8
25436,HaAm16308,HaAm16308224,"2022-01-23 14:19:00",6,124,3
25437,AkRu02970,AkRu02970224,"2022-01-23 15:40:00",5,41,40
25438,KiRu25317,KiRu25317224,"2022-01-23 17:58:00",4,128,36
25439,SoRu38904,SoRu38904224,"2022-01-23 18:12:00",6,43,5
25440,HaRu20771,HaRu20771224,"2022-01-23 18:36:00",4,47,32
25441,SoRu38870,SoRu38870224,"2022-01-24 08:22:00",4,211,24
25442,HaRu20771,HaRu20771224,"2022-01-24 09:02:00",5,63,32
25443,HaRu19381,HaRu19381224,"2022-01-24 09:03:00",1,111,10
25444,SoRu38146,SoRu38146224,"2022-01-24 09:04:00",1,0,30
25445,SoRu36217,SoRu36217224,"2022-01-24 09:16:00",7,223,18
25446,KiMr25136,KiMr25136224,"2022-01-24 09:23:00",1,0,30
25447,SoRu34857,SoRu34857224,"2022-01-24 09:24:00",1,218,6
25448,AkRu03519,AkRu03519224,"2022-01-24 09:29:00",1,0,3
25449,AmRu15762,AmRu15762224,"2022-01-24 09:31:00",1,0,18
25450,HaRu17717,HaRu17717224,"2022-01-24 09:31:00",1,30,42
25451,AmRu14609,AmRu14609224,"2022-01-24 09:33:00",1,0,10
25452,AkRu07803,AkRu07803224,"2022-01-24 09:41:00",8,280,38
25453,KiRu27372,KiRu27372224,"2022-01-24 09:47:00",1,0,42
25454,HaRu17710,HaRu17710224,"2022-01-24 09:50:00",1,0,30
25455,HaRu19847,HaRu19847224,"2022-01-24 09:53:00",1,0,2
25456,AkRu04211,AkRu04211224,"2022-01-24 09:54:00",1,0,26
25457,KiRu29484,KiRu29484224,"2022-01-24 10:00:00",1,0,42
25458,SoRu35455,SoRu35455224,"2022-01-24 10:01:00",1,0,10
25459,AkRu05744,AkRu05744224,"2022-01-24 10:03:00",1,0,48
25460,SoBa31477,SoBa31477224,"2022-01-24 10:22:00",1,0,5
25461,AkRu07801,AkRu07801224,"2022-01-24 10:27:00",5,252,12
25462,AmBe11236,AmBe11236224,"2022-01-24 10:33:00",1,240,28
25463,AkHa00116,AkHa00116224,"2022-01-24 10:33:00",1,0,42
25464,HaDe16443,HaDe16443224,"2022-01-24 10:34:00",1,0,40
25465,AmPw12346,AmPw12346224,"2022-01-24 10:44:00",1,13,34
25466,SoRu34714,SoRu34714224,"2022-01-24 10:45:00",5,276,3
25467,AkRu08331,AkRu08331224,"2022-01-24 10:50:00",1,0,3
25468,HaRu18071,HaRu18071224,"2022-01-24 11:04:00",1,0,5
25469,SoRu36934,SoRu36934224,"2022-01-24 11:11:00",4,266,24
25470,AmAm09375,AmAm09375224,"2022-01-24 11:13:00",1,0,3
25471,AkRu08858,AkRu08858224,"2022-01-24 11:23:00",1,0,10
25472,AmRu15739,AmRu15739224,"2022-01-24 11:29:00",1,0,28
25473,AkRu06488,AkRu06488224,"2022-01-24 11:33:00",1,0,14
25474,KiRu25978,KiRu25978224,"2022-01-24 11:40:00",1,0,2
25475,AmBe11316,AmBe11316224,"2022-01-24 11:47:00",1,0,18
25476,HaZa21871,HaZa21871224,"2022-01-24 11:54:00",1,0,3
25477,AkRu03747,AkRu03747224,"2022-01-24 11:57:00",1,0,48
25478,AmAs10419,AmAs10419224,"2022-01-24 11:58:00",6,189,48
25479,KiRu27807,KiRu27807224,"2022-01-24 11:58:00",1,0,32
25480,HaRu18280,HaRu18280224,"2022-01-24 11:59:00",8,143,18
25481,SoRu38904,SoRu38904224,"2022-01-24 12:00:00",7,115,5
25482,AkRu04584,AkRu04584224,"2022-01-24 12:02:00",1,0,2
25483,HaRu18946,HaRu18946224,"2022-01-24 12:12:00",1,26,44
25484,KiRu29188,KiRu29188224,"2022-01-24 12:22:00",4,40,28
25485,HaRu19657,HaRu19657224,"2022-01-24 12:30:00",1,0,36
25486,SoKo33212,SoKo33212224,"2022-01-24 12:36:00",1,0,34
25487,SoRu34993,SoRu34993224,"2022-01-24 12:37:00",1,18,0
25488,AkRu06356,AkRu06356224,"2022-01-24 12:39:00",1,0,0
25489,KiIs23606,KiIs23606224,"2022-01-24 12:40:00",1,0,1
25490,HaRu17783,HaRu17783224,"2022-01-24 12:54:00",6,152,28
25491,KiRu25672,KiRu25672224,"2022-01-24 13:14:00",5,133,36
25492,AkRu07597,AkRu07597224,"2022-01-24 13:23:00",1,0,28
25493,SoRu37933,SoRu37933224,"2022-01-24 13:25:00",1,0,30
25494,KiRu27791,KiRu27791224,"2022-01-24 13:26:00",8,37,14
25495,SoBa31546,SoBa31546224,"2022-01-24 13:40:00",1,0,48
25496,KiRu25317,KiRu25317224,"2022-01-24 13:40:00",5,215,36
25497,KiRu28840,KiRu28840224,"2022-01-24 13:42:00",1,0,3
25498,SoRu37902,SoRu37902224,"2022-01-24 13:56:00",1,25,3
25499,AmRu15302,AmRu15302224,"2022-01-24 14:14:00",1,16,42
25500,AmRu14438,AmRu14438224,"2022-01-24 14:40:00",1,0,18
25501,KiMr24658,KiMr24658224,"2022-01-24 14:59:00",1,0,3
25502,AkRu08363,AkRu08363224,"2022-01-24 15:00:00",5,38,30
25503,SoRu38221,SoRu38221224,"2022-01-24 15:00:00",4,299,8
25504,KiRu30053,KiRu30053224,"2022-01-24 15:08:00",1,30,44
25505,SoMa34384,SoMa34384224,"2022-01-24 15:11:00",1,0,5
25506,KiRu29829,KiRu29829224,"2022-01-24 15:33:00",1,0,2
25507,AkLu01905,AkLu01905224,"2022-01-24 15:35:00",1,0,16
25508,HaAm16308,HaAm16308224,"2022-01-24 15:42:00",7,287,3
25509,HaDe16613,HaDe16613224,"2022-01-24 15:48:00",1,0,1
25510,HaRu20613,HaRu20613224,"2022-01-24 15:52:00",1,0,42
25511,SoRu38775,SoRu38775224,"2022-01-24 16:03:00",1,0,1
25512,AkRu08105,AkRu08105224,"2022-01-24 16:25:00",1,0,32
25513,SoRu34898,SoRu34898224,"2022-01-24 16:32:00",1,0,46
25514,AkRu03241,AkRu03241224,"2022-01-24 16:34:00",1,0,16
25515,AkRu05664,AkRu05664224,"2022-01-24 16:38:00",7,38,5
25516,SoRu38456,SoRu38456224,"2022-01-24 16:45:00",1,0,7
25517,KiAm22033,KiAm22033224,"2022-01-24 16:47:00",1,233,30
25518,AkRu02970,AkRu02970224,"2022-01-24 18:57:00",6,122,40
25519,AkRu05664,AkRu05664224,"2022-01-25 06:04:00",8,39,5
25520,AkRu07801,AkRu07801224,"2022-01-25 06:39:00",6,155,12
25521,SoRu34857,SoRu34857224,"2022-01-25 07:15:00",2,138,6
25522,AkRu02970,AkRu02970224,"2022-01-25 08:17:00",7,105,40
25523,SoCh32206,SoCh32206224,"2022-01-25 09:11:00",1,0,36
25524,SoRu36934,SoRu36934224,"2022-01-25 09:13:00",5,153,24
25525,AmAs10755,AmAs10755224,"2022-01-25 09:22:00",1,21,4
25526,AkRu02904,AkRu02904224,"2022-01-25 09:23:00",1,0,48
25527,AmBe11216,AmBe11216224,"2022-01-25 09:25:00",1,0,5
25528,KiRu30473,KiRu30473224,"2022-01-25 09:25:00",1,0,12
25529,AmRu15884,AmRu15884224,"2022-01-25 09:31:00",1,11,3
25530,KiRu28082,KiRu28082224,"2022-01-25 09:33:00",1,0,40
25531,AmRu14822,AmRu14822224,"2022-01-25 09:39:00",1,0,12
25532,SoRu34714,SoRu34714224,"2022-01-25 09:55:00",6,232,3
25533,HaSe21291,HaSe21291224,"2022-01-25 10:06:00",1,0,30
25534,SoRu37607,SoRu37607224,"2022-01-25 10:07:00",1,30,8
25535,KiRu26918,KiRu26918224,"2022-01-25 10:15:00",1,0,36
25536,HaRu20799,HaRu20799224,"2022-01-25 10:16:00",1,0,46
25537,HaYa21477,HaYa21477224,"2022-01-25 10:18:00",1,0,36
25538,SoMa33597,SoMa33597224,"2022-01-25 10:18:00",1,0,14
25539,AkRu05565,AkRu05565224,"2022-01-25 10:22:00",1,5,14
25540,AmAs10151,AmAs10151224,"2022-01-25 10:23:00",1,0,34
25541,KiMr25151,KiMr25151224,"2022-01-25 10:30:00",1,0,48
25542,HaAm16306,HaAm16306224,"2022-01-25 10:40:00",1,0,30
25543,SoKo33476,SoKo33476224,"2022-01-25 10:44:00",1,0,2
25544,SoRu37694,SoRu37694224,"2022-01-25 10:50:00",1,9,1
25545,HaRu17758,HaRu17758224,"2022-01-25 10:57:00",1,25,3
25546,AmAm09527,AmAm09527224,"2022-01-25 10:59:00",1,0,1
25547,KiZu31241,KiZu31241224,"2022-01-25 11:00:00",1,240,32
25548,AkLu02081,AkLu02081224,"2022-01-25 11:04:00",1,0,28
25549,KiRu30517,KiRu30517224,"2022-01-25 11:14:00",1,0,2
25550,HaRu19381,HaRu19381224,"2022-01-25 11:21:00",2,121,10
25551,HaSe20885,HaSe20885224,"2022-01-25 11:31:00",1,0,5
25552,AmAm09845,AmAm09845224,"2022-01-25 11:34:00",1,0,24
25553,AkHa00006,AkHa00006224,"2022-01-25 11:35:00",1,0,24
25554,AmAm09805,AmAm09805224,"2022-01-25 11:38:00",1,0,48
25555,KiRu25672,KiRu25672224,"2022-01-25 11:41:00",6,122,36
25556,HaAm16308,HaAm16308224,"2022-01-25 12:05:00",8,206,3
25557,HaDj16777,HaDj16777224,"2022-01-25 12:18:00",1,0,36
25558,SoRu37965,SoRu37965224,"2022-01-25 12:18:00",1,0,1
25559,AkRu05833,AkRu05833224,"2022-01-25 12:21:00",1,22,36
25560,SoRu38904,SoRu38904224,"2022-01-25 12:27:00",8,59,5
25561,AmRu15098,AmRu15098224,"2022-01-25 12:32:00",1,199,32
25562,KiRu28427,KiRu28427224,"2022-01-25 12:56:00",1,0,30
25563,SoRu36217,SoRu36217224,"2022-01-25 13:05:00",8,116,18
25564,HaRu17415,HaRu17415224,"2022-01-25 13:41:00",1,0,1
25565,SoRu38093,SoRu38093224,"2022-01-25 13:41:00",1,0,46
25566,AmBe11236,AmBe11236224,"2022-01-25 13:51:00",2,97,28
25567,KiRu29188,KiRu29188224,"2022-01-25 13:57:00",5,62,28
25568,AmAm09627,AmAm09627224,"2022-01-25 13:57:00",1,0,42
25569,SoRu38870,SoRu38870224,"2022-01-25 13:59:00",5,150,24
25570,AkRu07090,AkRu07090224,"2022-01-25 14:34:00",1,0,44
25571,KiAm22033,KiAm22033224,"2022-01-25 14:36:00",2,228,30
25572,AkKi00932,AkKi00932224,"2022-01-25 14:37:00",1,0,4
25573,AmAb09190,AmAb09190224,"2022-01-25 14:43:00",1,0,40
25574,AkRu08363,AkRu08363224,"2022-01-25 14:57:00",6,42,30
25575,SoRu38241,SoRu38241224,"2022-01-25 15:03:00",1,0,30
25576,KiRu25317,KiRu25317224,"2022-01-25 15:04:00",6,246,36
25577,AkRu02783,AkRu02783224,"2022-01-25 15:05:00",1,0,34
25578,AmPw12373,AmPw12373224,"2022-01-25 15:18:00",1,30,3
25579,HaSe21146,HaSe21146224,"2022-01-25 15:39:00",1,28,30
25580,HaRu18513,HaRu18513224,"2022-01-25 15:51:00",1,0,30
25581,SoRu35364,SoRu35364224,"2022-01-25 15:59:00",1,0,5
25582,KiRu27722,KiRu27722224,"2022-01-25 16:12:00",1,30,36
25583,SoKo33396,SoKo33396224,"2022-01-25 16:21:00",1,0,14
25584,KiRu25587,KiRu25587224,"2022-01-25 16:33:00",1,0,34
25585,SoMa34261,SoMa34261224,"2022-01-25 16:43:00",1,20,12
25586,HaRu18247,HaRu18247224,"2022-01-25 16:46:00",1,0,8
25587,KiRu26993,KiRu26993224,"2022-01-25 16:59:00",1,0,30
25588,HaRu17783,HaRu17783224,"2022-01-25 17:50:00",7,182,28
25589,SoRu38221,SoRu38221224,"2022-01-25 18:06:00",5,111,8
25590,HaRu20771,HaRu20771224,"2022-01-25 18:34:00",6,40,32
25591,AmAs10419,AmAs10419224,"2022-01-25 18:39:00",7,114,48
25592,KiRu25672,KiRu25672224,"2022-01-26 06:26:00",7,162,36
25593,SoRu34857,SoRu34857224,"2022-01-26 06:47:00",3,111,6
25594,SoRu34714,SoRu34714224,"2022-01-26 07:26:00",7,128,3
25595,SoRu38870,SoRu38870224,"2022-01-26 08:39:00",6,97,24
25596,KiRu29188,KiRu29188224,"2022-01-26 08:54:00",6,64,28
25597,HaRu20323,HaRu20323224,"2022-01-26 09:05:00",1,0,3
25598,KiMr24518,KiMr24518224,"2022-01-26 09:24:00",1,27,34
25599,HaRu17074,HaRu17074224,"2022-01-26 09:25:00",1,0,48
25600,AmRu15098,AmRu15098224,"2022-01-26 09:47:00",2,120,32
25601,AmBe11206,AmBe11206224,"2022-01-26 09:49:00",1,0,3
25602,HaZa21883,HaZa21883224,"2022-01-26 09:55:00",1,0,8
25603,AkRu02667,AkRu02667224,"2022-01-26 10:05:00",1,0,3
25604,HaRu17898,HaRu17898224,"2022-01-26 10:15:00",1,0,40
25605,SoIl32435,SoIl32435224,"2022-01-26 10:19:00",1,0,42
25606,AkKi01165,AkKi01165224,"2022-01-26 10:24:00",1,0,48
25607,SoIl32605,SoIl32605224,"2022-01-26 10:25:00",1,0,38
25608,HaRu18414,HaRu18414224,"2022-01-26 10:27:00",1,0,40
25609,SoRu39314,SoRu39314224,"2022-01-26 10:31:00",1,0,38
25610,AkRu07114,AkRu07114224,"2022-01-26 10:56:00",1,0,30
25611,KiMr24321,KiMr24321224,"2022-01-26 11:02:00",1,0,46
25612,SoRu36786,SoRu36786224,"2022-01-26 11:08:00",1,0,10
25613,SoRu38745,SoRu38745224,"2022-01-26 11:22:00",1,0,1
25614,AkRu04569,AkRu04569224,"2022-01-26 11:25:00",1,0,10
25615,SoRu36494,SoRu36494224,"2022-01-26 11:32:00",1,0,10
25616,SoRu38221,SoRu38221224,"2022-01-26 11:34:00",6,128,8
25617,SoMa33917,SoMa33917224,"2022-01-26 11:38:00",1,0,36
25618,AkRu06237,AkRu06237224,"2022-01-26 11:42:00",1,0,36
25619,AmAs10681,AmAs10681224,"2022-01-26 11:53:00",1,30,3
25620,AkRu03392,AkRu03392224,"2022-01-26 12:06:00",1,0,3
25621,HaRu19828,HaRu19828224,"2022-01-26 12:22:00",1,0,5
25622,HaRu17783,HaRu17783224,"2022-01-26 12:37:00",8,123,28
25623,SoRu34758,SoRu34758224,"2022-01-26 12:41:00",1,11,8
25624,SoIl32343,SoIl32343224,"2022-01-26 12:44:00",1,22,10
25625,AkRu06779,AkRu06779224,"2022-01-26 12:57:00",1,0,3
25626,SoRu37336,SoRu37336224,"2022-01-26 13:03:00",1,17,1
25627,HaRu17001,HaRu17001224,"2022-01-26 13:07:00",1,30,4
25628,KiRu27729,KiRu27729224,"2022-01-26 13:38:00",1,0,3
25629,KiRu28933,KiRu28933224,"2022-01-26 13:44:00",1,0,3
25630,HaRu20722,HaRu20722224,"2022-01-26 13:49:00",1,0,30
25631,AkHa00332,AkHa00332224,"2022-01-26 13:59:00",1,0,36
25632,SoRu36814,SoRu36814224,"2022-01-26 14:08:00",1,27,30
25633,KiRu28639,KiRu28639224,"2022-01-26 14:17:00",1,164,2
25634,HaRu18769,HaRu18769224,"2022-01-26 14:18:00",1,221,8
25635,AkRu05966,AkRu05966224,"2022-01-26 14:18:00",1,29,48
25636,AkRu05922,AkRu05922224,"2022-01-26 14:20:00",1,227,3
25637,HaRu19193,HaRu19193224,"2022-01-26 14:32:00",1,0,7
25638,AmBe11236,AmBe11236224,"2022-01-26 14:36:00",3,249,28
25639,SoRu38742,SoRu38742224,"2022-01-26 14:36:00",1,0,42
25640,AmRu15310,AmRu15310224,"2022-01-26 14:43:00",1,0,24
25641,AkRu06008,AkRu06008224,"2022-01-26 14:50:00",1,0,3
25642,HaRu20771,HaRu20771224,"2022-01-26 14:51:00",7,56,32
25643,KiRu28295,KiRu28295224,"2022-01-26 14:52:00",1,0,34
25644,AmBe11098,AmBe11098224,"2022-01-26 14:58:00",1,0,8
25645,KiRu25317,KiRu25317224,"2022-01-26 15:02:00",7,199,36
25646,AkLu01713,AkLu01713224,"2022-01-26 15:06:00",1,0,48
25647,SoRu36509,SoRu36509224,"2022-01-26 15:17:00",1,0,3
25648,AkKi01025,AkKi01025224,"2022-01-26 15:21:00",1,0,6
25649,HaRu19029,HaRu19029224,"2022-01-26 15:21:00",1,11,7
25650,HaRu17465,HaRu17465224,"2022-01-26 15:29:00",1,0,30
25651,KiHa23365,KiHa23365224,"2022-01-26 15:36:00",1,0,12
25652,KiRu29119,KiRu29119224,"2022-01-26 15:41:00",1,0,46
25653,SoRu38410,SoRu38410224,"2022-01-26 16:04:00",1,0,14
25654,AkRu04833,AkRu04833224,"2022-01-26 16:12:00",1,0,1
25655,KiRu30358,KiRu30358224,"2022-01-26 16:13:00",1,0,34
25656,KiMr24687,KiMr24687224,"2022-01-26 16:15:00",1,0,4
25657,SoMa33630,SoMa33630224,"2022-01-26 16:18:00",1,0,2
25658,KiRu29582,KiRu29582224,"2022-01-26 16:29:00",1,0,48
25659,KiZu31241,KiZu31241224,"2022-01-26 16:40:00",2,249,32
25660,SoRu37170,SoRu37170224,"2022-01-26 16:41:00",1,0,12
25661,HaRu19381,HaRu19381224,"2022-01-26 16:41:00",3,54,10
25662,AmDa11463,AmDa11463224,"2022-01-26 16:49:00",1,0,1
25663,SoRu36934,SoRu36934224,"2022-01-26 16:52:00",6,170,24
25664,AkRu02970,AkRu02970224,"2022-01-26 16:58:00",8,62,40
25665,KiAm22499,KiAm22499224,"2022-01-26 16:59:00",1,0,3
25666,AkRu08363,AkRu08363224,"2022-01-26 17:09:00",7,18,30
25667,AkRu07801,AkRu07801224,"2022-01-26 17:21:00",7,209,12
25668,AmAs10419,AmAs10419224,"2022-01-26 18:01:00",8,169,48
25669,KiAm22033,KiAm22033224,"2022-01-26 18:50:00",3,100,30
25670,AmBe11236,AmBe11236224,"2022-01-27 06:01:00",4,123,28
25671,KiZu31241,KiZu31241224,"2022-01-27 06:15:00",3,149,32
