source_id,date,description,pollutant_ppm,biological,results
AkRu07171224,"2022-08-05 14:54:00",Clean,0.0859465,0.00000027482,Clean
AkRu07448224,"2022-08-05 14:56:00","Inorganic contaminants: Mercury, Selenium",2.98385,0,"Contaminated: Chemical"
KiRu25537224,"2022-08-05 14:58:00",Clean,0.0702677,0.0000229188,Clean
AkRu03121224,"2022-08-05 15:27:00","Inorganic contaminants: Barium",8.83851,0,"Contaminated: Chemical"
AkKi01221224,"2022-08-05 15:37:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiZu30805224,"2022-08-05 15:42:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiRu26937224,"2022-08-05 16:13:00",Clean,0.0110773,0.0000137695,Clean
AkRu06033224,"2022-08-05 16:29:00",Clean,0.0727431,0.0000000910246,Clean
KiRu26104224,"2022-08-05 16:33:00","Bacteria: E. coli",0,15.6552,"Contaminated: Biological"
SoRu37942224,"2022-08-05 16:40:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoRu36507224,"2022-08-05 16:49:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
KiIs23879224,"2022-08-06 09:05:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiRu30420224,"2022-08-06 09:39:00","Inorganic contaminants: Arsenic, Copper, Lead, Copper",1.68033,0,"Contaminated: Chemical"
AmRu14554224,"2022-08-06 09:43:00","Bacteria: E. coli",0,40.466,"Contaminated: Biological"
AkRu08889224,"2022-08-06 10:15:00","Inorganic contaminants: Copper, Copper",6.77554,0,"Contaminated: Chemical"
SoKo33066224,"2022-08-06 10:34:00","Bacteria: E. coli",0,5.36457,"Contaminated: Biological"
KiRu28339224,"2022-08-06 10:35:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu03089224,"2022-08-06 10:43:00",Clean,0.0806507,0.0000591467,Clean
AkRu06046224,"2022-08-06 11:20:00","Inorganic contaminants: Lead",8.38186,0,"Contaminated: Chemical"
KiIs23759224,"2022-08-06 11:39:00",Clean,0.0291203,0.0000954604,Clean
AmRu14316224,"2022-08-06 12:03:00",Clean,0.0360329,0.000099862,Clean
KiMr24810224,"2022-08-06 12:28:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
SoRu34811224,"2022-08-06 12:58:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu25605224,"2022-08-06 13:30:00","Inorganic contaminants: Selenium",3.04467,0,"Contaminated: Chemical"
AmRu13790224,"2022-08-06 13:58:00",Clean,0.091735,0.0000129287,Clean
AkLu01869224,"2022-08-06 14:01:00",Clean,0.0311157,0.0000650575,Clean
HaRu20118224,"2022-08-06 14:44:00","Inorganic contaminants: Selenium, Copper, Selenium",2.03382,0,"Contaminated: Chemical"
KiIs23495224,"2022-08-06 15:42:00",Clean,0.0924693,0.0000865013,Clean
SoRu39357224,"2022-08-06 15:53:00","Inorganic contaminants: Zinc, Mercury",3.38875,0,"Contaminated: Chemical"
KiHa22998224,"2022-08-06 16:16:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkHa00222224,"2022-08-07 09:13:00",Clean,0.0898955,0.0000373339,Clean
AkLu01848224,"2022-08-07 09:25:00","Inorganic contaminants: Arsenic",5.15659,0,"Contaminated: Chemical"
AkRu08285224,"2022-08-07 09:38:00",Clean,0.098065,0.0000271658,Clean
KiHa23210224,"2022-08-07 09:41:00","Inorganic contaminants: Arsenic",3.34581,0,"Contaminated: Chemical"
KiRu27867224,"2022-08-07 09:46:00","Inorganic contaminants: Mercury, Silver, Cadmium",9.98442,0,"Contaminated: Chemical"
SoKo33512224,"2022-08-07 09:57:00",Clean,0.0838628,0.0000238272,Clean
HaDe16646224,"2022-08-07 10:10:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmRu13062224,"2022-08-07 10:48:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu25657224,"2022-08-07 10:52:00","Inorganic contaminants: Silver, Zinc",8.03575,0,"Contaminated: Chemical"
SoRu34850224,"2022-08-07 11:09:00","Inorganic contaminants: Chromium, Copper",4.1146,0,"Contaminated: Chemical"
KiAm22514224,"2022-08-07 11:16:00",Clean,0.0542046,0.0000376384,Clean
KiIs23982224,"2022-08-07 11:31:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu04586224,"2022-08-07 11:42:00",Clean,0.0437104,0.0000167108,Clean
KiRu28479224,"2022-08-07 12:33:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiAm22479224,"2022-08-07 13:00:00","Inorganic contaminants: Barium, Silver, Chromium, Cadmium",4.78695,0,"Contaminated: Chemical"
AkRu07364224,"2022-08-07 13:09:00",Clean,0.0415035,0.0000706385,Clean
AkRu07779224,"2022-08-07 13:14:00",Clean,0.0949263,0.0000030604,Clean
SoRu34733224,"2022-08-07 13:42:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaYa21422224,"2022-08-07 14:04:00","Inorganic contaminants: Mercury",6.2113,0,"Contaminated: Chemical"
SoRu39007224,"2022-08-07 14:25:00",Clean,0.0106651,0.00000338635,Clean
HaDe16521224,"2022-08-07 14:31:00","Bacteria: E. coli",0,5.42478,"Contaminated: Biological"
KiHa23155224,"2022-08-07 14:56:00",Clean,0.03081,0.00000775058,Clean
AkRu04102224,"2022-08-07 15:08:00","Inorganic contaminants: Chromium, Selenium, Selenium",8.97212,0,"Contaminated: Chemical"
HaRu20448224,"2022-08-07 15:37:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaRu20014224,"2022-08-07 15:41:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaAm16142224,"2022-08-07 16:06:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaRu17002224,"2022-08-07 16:27:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu28633224,"2022-08-07 16:47:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu25454224,"2022-08-07 16:59:00","Inorganic contaminants: Chromium, Zinc, Selenium, Barium",2.50686,0,"Contaminated: Chemical"
AkRu07372224,"2022-08-08 09:08:00",Clean,0.0558383,0.0000285939,Clean
HaRu20718224,"2022-08-08 09:08:00",Clean,0.0356545,0.0000197176,Clean
AkRu06353224,"2022-08-08 09:09:00",Clean,0.0565379,0.0000128063,Clean
SoMa33892224,"2022-08-08 09:09:00",Clean,0.058851,0.00000487856,Clean
HaRu20667224,"2022-08-08 09:33:00","Inorganic contaminants: Arsenic, Selenium, Lead, Silver",8.86855,0,"Contaminated: Chemical"
AmRu14933224,"2022-08-08 09:37:00","Inorganic contaminants: Selenium",6.88953,0,"Contaminated: Chemical"
SoBa31439224,"2022-08-08 09:56:00","Inorganic contaminants: Mercury",1.26734,0,"Contaminated: Chemical"
SoRu39613224,"2022-08-08 10:13:00","Inorganic contaminants: Arsenic, Silver, Chromium, Copper",8.68274,0,"Contaminated: Chemical"
AkRu04969224,"2022-08-08 10:27:00","Inorganic contaminants: Barium, Copper, Mercury, Cadmium",6.28743,0,"Contaminated: Chemical"
KiMr24751224,"2022-08-08 10:34:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoRu35592224,"2022-08-08 10:36:00","Inorganic contaminants: Mercury, Barium, Arsenic, Copper",6.82445,0,"Contaminated: Chemical"
KiHa23235224,"2022-08-08 10:56:00",Clean,0.0573735,0.000085974,Clean
HaSe20953224,"2022-08-08 11:13:00",Clean,0.0922757,0.0000152345,Clean
AkRu06607224,"2022-08-08 11:37:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaAm16287224,"2022-08-08 12:02:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
SoRu36779224,"2022-08-08 12:20:00","Inorganic contaminants: Mercury, Silver",7.02433,0,"Contaminated: Chemical"
AmRu15426224,"2022-08-08 12:41:00","Inorganic contaminants: Zinc, Lead, Chromium",3.35144,0,"Contaminated: Chemical"
SoRu34772224,"2022-08-08 12:41:00","Inorganic contaminants: Barium, Zinc, Arsenic",6.23302,0,"Contaminated: Chemical"
KiMr24514224,"2022-08-08 13:25:00",Clean,0.0100505,0.0000182505,Clean
SoBa31667224,"2022-08-08 13:30:00",Clean,0.0160557,0.0000455487,Clean
SoKo33504224,"2022-08-08 15:15:00",Clean,0.0126552,0.0000729923,Clean
KiMr24729224,"2022-08-08 15:34:00","Inorganic contaminants: Copper, Zinc, Lead",7.3332,0,"Contaminated: Chemical"
AkRu06697224,"2022-08-08 15:45:00",Clean,0.0370965,0.0000283152,Clean
HaSe20896224,"2022-08-08 15:48:00",Clean,0.0873215,0.0000225992,Clean
AkLu02435224,"2022-08-08 15:57:00","Bacteria: E. coli",0,11.0302,"Contaminated: Biological"
AkRu04023224,"2022-08-08 16:00:00","Inorganic contaminants: Chromium, Zinc",9.26538,0,"Contaminated: Chemical"
AmRu14227224,"2022-08-11 09:25:00","Inorganic contaminants: Arsenic, Silver, Arsenic",8.80294,0,"Contaminated: Chemical"
SoRu37182224,"2022-08-11 09:27:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu04300224,"2022-08-11 09:29:00","Inorganic contaminants: Copper, Silver",9.09994,0,"Contaminated: Chemical"
AkRu06966224,"2022-08-11 09:33:00",Clean,0.0547165,0.0000280505,Clean
KiRu25540224,"2022-08-11 09:55:00",Clean,0.0932165,0.0000724546,Clean
SoRu36074224,"2022-08-11 10:32:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
KiMr24961224,"2022-08-11 10:40:00","Inorganic contaminants: Chromium",1.97886,0,"Contaminated: Chemical"
SoBa31869224,"2022-08-11 11:20:00","Inorganic contaminants: Copper, Silver",9.69279,0,"Contaminated: Chemical"
SoRu37272224,"2022-08-11 11:43:00","Inorganic contaminants: Copper, Barium",9.65838,0,"Contaminated: Chemical"
AmRu14982224,"2022-08-11 11:45:00","Inorganic contaminants: Silver, Mercury, Cadmium",9.5335,0,"Contaminated: Chemical"
HaRu17409224,"2022-08-11 12:01:00",Clean,0.0720368,0.0000781218,Clean
HaRu17176224,"2022-08-11 12:10:00","Inorganic contaminants: Chromium",7.90054,0,"Contaminated: Chemical"
AkRu03191224,"2022-08-11 12:15:00",Clean,0.0215732,0.000073245,Clean
HaRu18540224,"2022-08-11 12:20:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaRu17620224,"2022-08-11 12:26:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaRu16970224,"2022-08-11 12:47:00","Inorganic contaminants: Copper, Barium, Mercury, Cadmium",1.96661,0,"Contaminated: Chemical"
HaRu19046224,"2022-08-11 12:52:00","Bacteria: E. coli",0,38.8767,"Contaminated: Biological"
HaYa21541224,"2022-08-11 13:42:00","Inorganic contaminants: Zinc, Lead, Copper, Arsenic",5.87956,0,"Contaminated: Chemical"
AkRu06537224,"2022-08-11 14:04:00","Inorganic contaminants: Cadmium, Copper, Arsenic, Mercury",5.70637,0,"Contaminated: Chemical"
AmRu15492224,"2022-08-11 14:47:00","Inorganic contaminants: Zinc, Chromium, Selenium, Arsenic",7.38746,0,"Contaminated: Chemical"
SoRu37106224,"2022-08-11 14:48:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu07939224,"2022-08-11 15:01:00",Clean,0.095485,0.0000318595,Clean
HaRu18058224,"2022-08-11 15:35:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmRu13059224,"2022-08-11 15:38:00","Inorganic contaminants: Mercury",4.09683,0,"Contaminated: Chemical"
HaYa21453224,"2022-08-11 15:39:00","Inorganic contaminants: Silver",5.65169,0,"Contaminated: Chemical"
AkRu05070224,"2022-08-11 16:16:00","Inorganic contaminants: Arsenic, Chromium, Chromium",8.06856,0,"Contaminated: Chemical"
HaRu19378224,"2022-08-11 16:51:00","Inorganic contaminants: Cadmium",7.28208,0,"Contaminated: Chemical"
AkRu04696224,"2022-08-12 09:00:00","Inorganic contaminants: Silver, Zinc",7.18453,0,"Contaminated: Chemical"
HaDe16632224,"2022-08-12 09:09:00","Bacteria: E. coli",0,11.2928,"Contaminated: Biological"
AkLu02257224,"2022-08-12 09:13:00",Clean,0.0997373,0.0000395625,Clean
KiIs23749224,"2022-08-12 09:36:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiRu25590224,"2022-08-12 09:47:00",Clean,0.0751227,0.00000223409,Clean
AmRu14622224,"2022-08-12 09:50:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
HaRu19716224,"2022-08-12 10:02:00","Inorganic contaminants: Zinc, Copper, Mercury",3.82831,0,"Contaminated: Chemical"
HaAm16167224,"2022-08-12 10:42:00","Bacteria: E. coli",0,39.8338,"Contaminated: Biological"
KiRu30570224,"2022-08-12 10:44:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiZu31299224,"2022-08-12 11:37:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu05038224,"2022-08-12 11:41:00","Inorganic contaminants: Selenium, Copper, Silver, Zinc",8.10341,0,"Contaminated: Chemical"
KiRu25690224,"2022-08-12 11:42:00","Inorganic contaminants: Cadmium",9.19174,0,"Contaminated: Chemical"
AkRu06313224,"2022-08-12 12:13:00",Clean,0.0986691,0.000092483,Clean
KiRu30418224,"2022-08-12 12:28:00","Inorganic contaminants: Selenium, Barium, Chromium, Mercury",4.59796,0,"Contaminated: Chemical"
HaRu18909224,"2022-08-12 13:21:00","Bacteria: E. coli",0,15.2907,"Contaminated: Biological"
HaRu19609224,"2022-08-12 13:32:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu29265224,"2022-08-12 13:42:00","Bacteria: E. coli",0,6.9521,"Contaminated: Biological"
KiIs23542224,"2022-08-12 13:44:00","Inorganic contaminants: Cadmium, Zinc, Arsenic, Cadmium",2.69743,0,"Contaminated: Chemical"
HaRu19541224,"2022-08-12 13:53:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu25453224,"2022-08-12 14:12:00","Inorganic contaminants: Copper, Arsenic, Selenium, Lead",4.32375,0,"Contaminated: Chemical"
HaRu17037224,"2022-08-12 14:54:00","Inorganic contaminants: Chromium",8.22231,0,"Contaminated: Chemical"
SoRu34851224,"2022-08-12 15:23:00","Inorganic contaminants: Barium, Cadmium, Chromium, Cadmium",6.93583,0,"Contaminated: Chemical"
HaRu18525224,"2022-08-12 15:46:00","Inorganic contaminants: Cadmium, Zinc, Barium, Cadmium",7.72428,0,"Contaminated: Chemical"
HaRu18788224,"2022-08-12 16:00:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
HaRu19932224,"2022-08-12 16:10:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
AkRu03633224,"2022-08-12 16:18:00","Inorganic contaminants: Lead, Zinc, Chromium",5.47084,0,"Contaminated: Chemical"
HaRu20322224,"2022-08-12 16:26:00","Bacteria: E. coli",0,38.8884,"Contaminated: Biological"
KiRu26825224,"2022-08-12 16:28:00","Bacteria: E. coli",0,23.5857,"Contaminated: Biological"
KiZu31384224,"2022-08-12 16:35:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkLu02646224,"2022-08-12 16:36:00","Inorganic contaminants: Mercury, Cadmium",7.5522,0,"Contaminated: Chemical"
KiRu29309224,"2022-08-13 09:05:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
HaDj16951224,"2022-08-13 10:10:00","Inorganic contaminants: Silver, Arsenic, Selenium, Selenium",6.62565,0,"Contaminated: Chemical"
SoRu35647224,"2022-08-13 10:31:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiRu28684224,"2022-08-13 11:38:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkRu08251224,"2022-08-13 11:40:00","Inorganic contaminants: Selenium, Silver, Mercury",9.79751,0,"Contaminated: Chemical"
AkLu01872224,"2022-08-13 12:38:00","Inorganic contaminants: Chromium",3.55827,0,"Contaminated: Chemical"
HaRu19413224,"2022-08-13 12:41:00","Bacteria: E. coli",0,1.26352,"Contaminated: Biological"
SoIl32484224,"2022-08-13 12:44:00","Inorganic contaminants: Silver, Cadmium",3.93873,0,"Contaminated: Chemical"
KiRu30271224,"2022-08-13 12:47:00",Clean,0.0440367,0.0000557126,Clean
HaDj16769224,"2022-08-13 13:02:00","Inorganic contaminants: Copper, Barium",4.47667,0,"Contaminated: Chemical"
SoRu39378224,"2022-08-13 13:07:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkRu08346224,"2022-08-13 13:37:00",Clean,0.0743631,0.00000111392,Clean
SoMa33562224,"2022-08-13 13:42:00",Clean,0.069513,0.0000384319,Clean
AkRu07186224,"2022-08-13 14:04:00","Inorganic contaminants: Mercury",7.47162,0,"Contaminated: Chemical"
KiAm22549224,"2022-08-13 14:48:00",Clean,0.0108605,0.0000888177,Clean
SoRu35716224,"2022-08-13 15:21:00","Bacteria: E. coli",0,35.5603,"Contaminated: Biological"
HaRu18407224,"2022-08-13 15:33:00",Clean,0.0439895,0.0000287929,Clean
KiHa23108224,"2022-08-13 15:33:00","Inorganic contaminants: Selenium",8.23813,0,"Contaminated: Chemical"
SoMa34140224,"2022-08-13 15:40:00",Clean,0.0868514,0.0000775115,Clean
AkKi01166224,"2022-08-13 15:43:00","Bacteria: E. coli",0,24.0111,"Contaminated: Biological"
KiMr24849224,"2022-08-13 15:45:00",Clean,0.0791854,0.0000011785,Clean
HaDe16617224,"2022-08-13 15:59:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoBa31465224,"2022-08-13 16:37:00",Clean,0.0925732,0.0000733581,Clean
AkRu04733224,"2022-08-14 09:20:00","Inorganic contaminants: Silver, Lead",6.93937,0,"Contaminated: Chemical"
KiMr24615224,"2022-08-14 09:29:00",Clean,0.0888897,0.0000632552,Clean
HaRu18557224,"2022-08-14 09:32:00","Inorganic contaminants: Barium, Copper",3.73922,0,"Contaminated: Chemical"
HaRu17439224,"2022-08-14 09:47:00","Inorganic contaminants: Zinc, Silver",7.08442,0,"Contaminated: Chemical"
HaAm15907224,"2022-08-14 09:58:00","Inorganic contaminants: Mercury, Copper, Zinc, Mercury",6.52007,0,"Contaminated: Chemical"
AkRu05888224,"2022-08-14 09:58:00","Inorganic contaminants: Zinc",1.80886,0,"Contaminated: Chemical"
SoRu35998224,"2022-08-14 10:38:00","Bacteria: E. coli",0,13.3747,"Contaminated: Biological"
AkLu02455224,"2022-08-14 10:51:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiIs24111224,"2022-08-14 10:52:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
KiRu28503224,"2022-08-14 10:57:00","Inorganic contaminants: Mercury, Mercury",3.21815,0,"Contaminated: Chemical"
AkRu07556224,"2022-08-14 11:02:00",Clean,0.0651977,0.0000962015,Clean
HaRu19694224,"2022-08-14 12:04:00","Inorganic contaminants: Lead, Chromium",6.95256,0,"Contaminated: Chemical"
KiHa23372224,"2022-08-14 12:08:00",Clean,0.0700067,0.0000912418,Clean
SoBa31528224,"2022-08-14 12:25:00",Clean,0.0264815,0.0000676046,Clean
KiRu28663224,"2022-08-14 12:49:00","Inorganic contaminants: Mercury",3.0009,0,"Contaminated: Chemical"
KiAm22323224,"2022-08-14 13:29:00","Inorganic contaminants: Arsenic, Lead, Selenium, Chromium",5.78588,0,"Contaminated: Chemical"
HaSe21245224,"2022-08-14 13:40:00",Clean,0.0537657,0.0000642974,Clean
AkRu08720224,"2022-08-14 13:49:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiRu30551224,"2022-08-14 13:53:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AmPw12620224,"2022-08-14 14:28:00",Clean,0.0251469,0.0000186735,Clean
KiRu30480224,"2022-08-14 14:32:00","Inorganic contaminants: Cadmium, Arsenic",7.92527,0,"Contaminated: Chemical"
KiRu25996224,"2022-08-14 14:49:00",Clean,0.0566529,0.000000475299,Clean
AkRu06564224,"2022-08-14 15:03:00",Clean,0.0123364,0.0000463559,Clean
AkLu02268224,"2022-08-14 15:15:00","Bacteria: E. coli",0,44.84,"Contaminated: Biological"
SoRu36751224,"2022-08-14 15:28:00","Inorganic contaminants: Copper, Lead, Silver, Barium",4.40292,0,"Contaminated: Chemical"
SoRu36117224,"2022-08-14 15:30:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkHa00470224,"2022-08-14 15:33:00",Clean,0.0846305,0.0000303538,Clean
KiRu26941224,"2022-08-14 16:23:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu39391224,"2022-08-14 16:31:00","Inorganic contaminants: Arsenic, Copper",7.8226,0,"Contaminated: Chemical"
AmDa12209224,"2022-08-14 16:51:00",Clean,0.0682869,0.000012701,Clean
SoBa31632224,"2022-08-14 16:57:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoRu35711224,"2022-08-15 09:43:00","Inorganic contaminants: Lead, Copper, Mercury, Zinc",5.07184,0,"Contaminated: Chemical"
HaRu17293224,"2022-08-15 09:43:00","Inorganic contaminants: Barium, Barium, Selenium, Barium",6.1361,0,"Contaminated: Chemical"
AkRu02886224,"2022-08-15 09:46:00","Inorganic contaminants: Zinc",9.80071,0,"Contaminated: Chemical"
KiHa22821224,"2022-08-15 10:14:00","Bacteria: E. coli",0,34.0759,"Contaminated: Biological"
HaRu19292224,"2022-08-15 10:23:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiRu27762224,"2022-08-15 10:32:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
AkLu02304224,"2022-08-15 10:58:00","Inorganic contaminants: Barium, Cadmium, Lead, Arsenic",9.39661,0,"Contaminated: Chemical"
SoRu37871224,"2022-08-15 11:26:00","Inorganic contaminants: Selenium",2.56469,0,"Contaminated: Chemical"
KiRu30200224,"2022-08-15 11:34:00","Inorganic contaminants: Zinc, Cadmium, Copper, Copper",4.22442,0,"Contaminated: Chemical"
KiRu28101224,"2022-08-15 11:45:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu27377224,"2022-08-15 12:10:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu04870224,"2022-08-15 12:13:00","Inorganic contaminants: Silver, Copper, Silver, Barium",2.58277,0,"Contaminated: Chemical"
KiRu29991224,"2022-08-15 12:13:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
AkRu02931224,"2022-08-15 12:54:00","Inorganic contaminants: Barium",7.92091,0,"Contaminated: Chemical"
KiRu27944224,"2022-08-15 13:19:00",Clean,0.0385615,0.0000724438,Clean
