source_id,type_of_water_source,number_of_people_served
HaRu18130224,tap_in_home_broken,736
HaRu18131224,shared_tap,2356
HaRu18132224,tap_in_home,334
HaRu18133224,shared_tap,3132
HaRu18134224,well,342
HaRu18135224,well,168
HaRu18136224,well,366
HaRu18137224,shared_tap,1730
HaRu18138224,well,236
HaRu18139224,well,236
HaRu18140224,well,298
HaRu18141224,well,272
HaRu18142224,well,350
HaRu18143224,shared_tap,1052
HaRu18144224,well,206
HaRu18145224,shared_tap,1976
HaRu18146224,tap_in_home_broken,712
HaRu18147224,tap_in_home,378
HaRu18148224,tap_in_home_broken,368
HaRu18149224,well,302
HaRu18150224,well,282
HaRu18151224,river,642
HaRu18152224,well,236
HaRu18153224,shared_tap,1408
HaRu18154224,shared_tap,3984
HaRu18155224,well,314
HaRu18156224,tap_in_home_broken,990
HaRu18157224,well,322
HaRu18158224,well,198
HaRu18159224,well,192
HaRu18160224,well,230
HaRu18161224,tap_in_home_broken,526
HaRu18162224,well,206
HaRu18163224,well,316
HaRu18164224,shared_tap,822
HaRu18165224,shared_tap,2746
HaRu18166224,river,962
HaRu18167224,shared_tap,488
HaRu18168224,well,344
HaRu18169224,well,232
HaRu18170224,shared_tap,878
HaRu18171224,shared_tap,3712
HaRu18172224,tap_in_home_broken,864
HaRu18173224,well,380
HaRu18174224,well,388
HaRu18175224,well,284
HaRu18176224,well,236
HaRu18177224,tap_in_home_broken,704
HaRu18178224,well,218
HaRu18179224,tap_in_home_broken,774
HaRu18180224,shared_tap,2854
HaRu18181224,tap_in_home_broken,348
HaRu18182224,well,258
HaRu18183224,tap_in_home,314
HaRu18184224,well,398
HaRu18185224,well,314
HaRu18186224,shared_tap,1348
HaRu18187224,well,242
HaRu18188224,river,956
HaRu18189224,well,326
HaRu18190224,well,192
HaRu18191224,tap_in_home,394
HaRu18192224,tap_in_home_broken,996
HaRu18193224,well,362
HaRu18194224,tap_in_home_broken,870
HaRu18195224,tap_in_home_broken,814
HaRu18196224,well,382
HaRu18197224,shared_tap,1224
HaRu18198224,well,282
HaRu18199224,well,296
HaRu18200224,well,316
HaRu18201224,shared_tap,2248
HaRu18202224,shared_tap,3816
HaRu18203224,well,196
HaRu18204224,shared_tap,270
HaRu18205224,tap_in_home_broken,358
HaRu18206224,tap_in_home,886
HaRu18207224,tap_in_home_broken,330
HaRu18208224,shared_tap,1032
HaRu18209224,well,328
HaRu18210224,tap_in_home_broken,852
HaRu18211224,shared_tap,3334
HaRu18212224,well,386
HaRu18213224,well,316
HaRu18214224,tap_in_home_broken,634
HaRu18215224,shared_tap,958
HaRu18216224,shared_tap,418
HaRu18217224,well,284
HaRu18218224,shared_tap,228
HaRu18219224,tap_in_home_broken,546
HaRu18220224,tap_in_home_broken,988
HaRu18221224,well,262
HaRu18222224,shared_tap,3978
HaRu18223224,well,360
HaRu18224224,well,360
HaRu18225224,well,360
HaRu18226224,tap_in_home,846
HaRu18227224,tap_in_home,810
HaRu18228224,well,208
HaRu18229224,shared_tap,1572
HaRu18230224,tap_in_home_broken,314
HaRu18231224,shared_tap,3816
HaRu18232224,tap_in_home_broken,868
HaRu18233224,tap_in_home_broken,606
HaRu18234224,well,304
HaRu18235224,well,306
HaRu18236224,well,374
HaRu18237224,well,318
HaRu18238224,shared_tap,2088
HaRu18239224,well,234
HaRu18240224,shared_tap,1152
HaRu18241224,well,292
HaRu18242224,tap_in_home_broken,766
HaRu18243224,shared_tap,2976
HaRu18244224,tap_in_home_broken,868
HaRu18245224,well,368
HaRu18246224,well,232
HaRu18247224,well,308
HaRu18248224,well,358
HaRu18249224,tap_in_home,404
HaRu18250224,well,208
HaRu18251224,well,182
HaRu18252224,well,358
HaRu18253224,shared_tap,1156
HaRu18254224,river,450
HaRu18255224,river,824
HaRu18256224,shared_tap,2880
HaRu18257224,tap_in_home_broken,672
HaRu18258224,tap_in_home,514
HaRu18259224,well,250
HaRu18260224,well,268
HaRu18261224,tap_in_home,624
HaRu18262224,tap_in_home_broken,772
HaRu18263224,tap_in_home,752
HaRu18264224,well,204
HaRu18265224,tap_in_home,760
HaRu18266224,well,302
HaRu18267224,shared_tap,1272
HaRu18268224,shared_tap,660
HaRu18269224,tap_in_home_broken,568
HaRu18270224,well,174
HaRu18271224,well,188
HaRu18272224,shared_tap,3810
HaRu18273224,well,248
HaRu18274224,well,260
HaRu18275224,river,734
HaRu18276224,shared_tap,2204
HaRu18277224,tap_in_home_broken,512
HaRu18278224,well,326
HaRu18279224,tap_in_home_broken,526
HaRu18280224,shared_tap,3338
HaRu18281224,shared_tap,406
HaRu18282224,tap_in_home,848
HaRu18283224,well,330
HaRu18284224,shared_tap,1948
HaRu18285224,well,268
HaRu18286224,well,356
HaRu18287224,well,194
HaRu18288224,well,290
HaRu18289224,tap_in_home_broken,834
HaRu18290224,well,218
HaRu18291224,tap_in_home_broken,352
HaRu18292224,well,212
HaRu18293224,well,354
HaRu18294224,well,330
HaRu18295224,well,336
HaRu18296224,well,178
HaRu18297224,tap_in_home,786
HaRu18298224,shared_tap,2308
HaRu18299224,tap_in_home,864
HaRu18300224,well,314
HaRu18301224,tap_in_home,526
HaRu18302224,well,270
HaRu18303224,well,388
HaRu18304224,tap_in_home,676
HaRu18305224,well,290
HaRu18306224,well,308
HaRu18307224,well,230
HaRu18308224,well,282
HaRu18309224,well,212
HaRu18310224,tap_in_home_broken,482
HaRu18311224,well,182
HaRu18312224,shared_tap,2746
HaRu18313224,shared_tap,2414
HaRu18314224,well,348
HaRu18315224,well,280
HaRu18316224,well,302
HaRu18317224,tap_in_home_broken,902
HaRu18318224,tap_in_home,646
HaRu18319224,tap_in_home_broken,758
HaRu18320224,shared_tap,2790
HaRu18321224,tap_in_home_broken,804
HaRu18322224,river,588
HaRu18323224,tap_in_home,826
HaRu18324224,well,364
HaRu18325224,well,182
HaRu18326224,tap_in_home,910
HaRu18327224,well,310
HaRu18328224,tap_in_home_broken,986
HaRu18329224,shared_tap,2936
HaRu18330224,tap_in_home_broken,442
HaRu18331224,tap_in_home_broken,996
HaRu18332224,shared_tap,3286
HaRu18333224,river,632
HaRu18334224,well,394
HaRu18335224,well,162
HaRu18336224,tap_in_home_broken,986
HaRu18337224,tap_in_home_broken,690
HaRu18338224,well,346
HaRu18339224,well,296
HaRu18340224,tap_in_home_broken,870
HaRu18341224,well,250
HaRu18342224,tap_in_home,840
HaRu18343224,well,296
HaRu18344224,tap_in_home_broken,390
HaRu18345224,well,308
HaRu18346224,shared_tap,1768
HaRu18347224,shared_tap,1082
HaRu18348224,tap_in_home,328
HaRu18349224,well,370
HaRu18350224,tap_in_home_broken,816
HaRu18351224,well,312
HaRu18352224,shared_tap,972
HaRu18353224,well,314
HaRu18354224,well,306
HaRu18355224,tap_in_home_broken,342
HaRu18356224,well,388
HaRu18357224,tap_in_home,638
HaRu18358224,tap_in_home,538
HaRu18359224,shared_tap,3546
HaRu18360224,tap_in_home_broken,608
HaRu18361224,well,288
HaRu18362224,well,318
HaRu18363224,river,962
HaRu18364224,tap_in_home_broken,584
HaRu18365224,tap_in_home_broken,860
HaRu18366224,tap_in_home_broken,598
HaRu18367224,well,216
HaRu18368224,well,300
HaRu18369224,tap_in_home,468
HaRu18370224,well,350
HaRu18371224,river,582
HaRu18372224,well,392
HaRu18373224,well,356
HaRu18374224,well,356
HaRu18375224,well,264
HaRu18376224,tap_in_home_broken,588
HaRu18377224,shared_tap,986
HaRu18378224,well,272
HaRu18379224,tap_in_home_broken,452
HaRu18380224,tap_in_home_broken,406
HaRu18381224,well,164
HaRu18382224,well,172
HaRu18383224,tap_in_home,750
HaRu18384224,tap_in_home,826
HaRu18385224,well,258
HaRu18386224,well,194
HaRu18387224,well,182
HaRu18388224,tap_in_home,950
HaRu18389224,tap_in_home_broken,588
HaRu18390224,well,248
HaRu18391224,well,224
HaRu18392224,tap_in_home,376
HaRu18393224,well,260
HaRu18394224,tap_in_home_broken,304
HaRu18395224,well,196
HaRu18396224,well,344
HaRu18397224,tap_in_home_broken,892
HaRu18398224,tap_in_home_broken,524
HaRu18399224,shared_tap,3970
HaRu18400224,shared_tap,1060
HaRu18401224,well,168
HaRu18402224,well,284
HaRu18403224,river,974
HaRu18404224,well,384
HaRu18405224,tap_in_home_broken,334
HaRu18406224,well,326
HaRu18407224,well,302
HaRu18408224,shared_tap,3224
HaRu18409224,shared_tap,896
HaRu18410224,well,328
HaRu18411224,river,588
HaRu18412224,well,198
HaRu18413224,shared_tap,1486
HaRu18414224,tap_in_home,600
HaRu18415224,shared_tap,1934
HaRu18416224,well,240
HaRu18417224,well,220
HaRu18418224,well,270
HaRu18419224,well,280
HaRu18420224,tap_in_home,522
HaRu18421224,tap_in_home_broken,968
HaRu18422224,tap_in_home,592
HaRu18423224,well,358
HaRu18424224,shared_tap,2222
HaRu18425224,well,332
HaRu18426224,well,274
HaRu18427224,well,254
HaRu18428224,shared_tap,1732
HaRu18429224,tap_in_home_broken,834
HaRu18430224,tap_in_home,842
HaRu18431224,tap_in_home_broken,784
HaRu18432224,shared_tap,2852
HaRu18433224,shared_tap,1518
HaRu18434224,well,224
HaRu18435224,river,532
HaRu18436224,shared_tap,2328
HaRu18437224,well,262
HaRu18438224,well,272
HaRu18439224,well,384
HaRu18440224,tap_in_home_broken,598
HaRu18441224,tap_in_home,384
HaRu18442224,well,342
HaRu18443224,well,198
HaRu18444224,well,274
HaRu18445224,shared_tap,2844
HaRu18446224,well,198
HaRu18447224,tap_in_home_broken,546
HaRu18448224,tap_in_home_broken,446
HaRu18449224,river,622
HaRu18450224,well,240
HaRu18451224,well,304
HaRu18452224,tap_in_home_broken,300
HaRu18453224,well,280
HaRu18454224,well,390
HaRu18455224,well,180
HaRu18456224,well,346
HaRu18457224,tap_in_home,348
HaRu18458224,shared_tap,3364
HaRu18459224,well,386
HaRu18460224,shared_tap,1090
HaRu18461224,well,240
HaRu18462224,well,266
HaRu18463224,well,190
HaRu18464224,shared_tap,524
HaRu18465224,shared_tap,3328
HaRu18466224,well,246
HaRu18467224,tap_in_home,796
HaRu18468224,well,352
HaRu18469224,river,456
HaRu18470224,well,286
HaRu18471224,shared_tap,1732
HaRu18472224,shared_tap,1434
HaRu18473224,well,338
HaRu18474224,well,294
HaRu18475224,well,190
HaRu18476224,shared_tap,644
HaRu18477224,well,330
HaRu18478224,well,256
HaRu18479224,well,290
HaRu18480224,well,202
HaRu18481224,shared_tap,1942
HaRu18482224,shared_tap,1076
HaRu18483224,well,308
HaRu18484224,tap_in_home,884
HaRu18485224,well,282
HaRu18486224,well,370
HaRu18487224,tap_in_home_broken,596
HaRu18488224,well,244
HaRu18489224,tap_in_home_broken,928
HaRu18490224,shared_tap,1824
HaRu18491224,tap_in_home,902
HaRu18492224,tap_in_home_broken,930
HaRu18493224,shared_tap,3680
HaRu18494224,tap_in_home,640
HaRu18495224,well,210
HaRu18496224,tap_in_home,780
HaRu18497224,well,220
HaRu18498224,well,248
HaRu18499224,well,398
HaRu18500224,well,354
HaRu18501224,shared_tap,2464
HaRu18502224,well,172
HaRu18503224,well,186
HaRu18504224,well,290
HaRu18505224,well,302
HaRu18506224,well,192
HaRu18507224,shared_tap,1734
HaRu18508224,well,310
HaRu18509224,well,236
HaRu18510224,well,380
HaRu18511224,well,300
HaRu18512224,well,274
HaRu18513224,well,268
HaRu18514224,well,292
HaRu18515224,tap_in_home_broken,584
HaRu18516224,well,252
HaRu18517224,well,266
HaRu18518224,well,214
HaRu18519224,well,220
HaRu18520224,well,238
HaRu18521224,shared_tap,2964
HaRu18522224,well,206
HaRu18523224,tap_in_home_broken,782
HaRu18524224,well,164
HaRu18525224,well,388
HaRu18526224,tap_in_home_broken,982
HaRu18527224,tap_in_home,404
HaRu18528224,tap_in_home,310
HaRu18529224,shared_tap,1860
HaRu18530224,well,294
HaRu18531224,well,174
HaRu18532224,well,160
HaRu18533224,well,248
HaRu18534224,well,350
HaRu18535224,shared_tap,2724
HaRu18536224,tap_in_home,836
HaRu18537224,well,194
HaRu18538224,tap_in_home_broken,332
HaRu18539224,river,470
HaRu18540224,well,294
HaRu18541224,well,262
HaRu18542224,shared_tap,1886
HaRu18543224,shared_tap,486
HaRu18544224,shared_tap,2614
HaRu18545224,tap_in_home_broken,870
HaRu18546224,well,374
HaRu18547224,tap_in_home_broken,984
HaRu18548224,tap_in_home_broken,484
HaRu18549224,river,416
HaRu18550224,tap_in_home_broken,900
HaRu18551224,tap_in_home,980
HaRu18552224,well,198
HaRu18553224,well,368
HaRu18554224,tap_in_home,482
HaRu18555224,well,334
HaRu18556224,shared_tap,3220
HaRu18557224,well,356
HaRu18558224,tap_in_home_broken,452
HaRu18559224,well,172
HaRu18560224,tap_in_home,396
HaRu18561224,well,214
HaRu18562224,well,292
HaRu18563224,well,246
HaRu18564224,tap_in_home_broken,336
HaRu18565224,tap_in_home,508
HaRu18566224,tap_in_home,836
HaRu18567224,shared_tap,510
HaRu18568224,well,204
HaRu18569224,shared_tap,2186
HaRu18570224,tap_in_home,850
HaRu18571224,well,236
HaRu18572224,well,232
HaRu18573224,well,250
HaRu18574224,well,230
HaRu18575224,river,578
HaRu18576224,well,382
HaRu18577224,well,222
HaRu18578224,well,214
HaRu18579224,well,190
HaRu18580224,tap_in_home_broken,752
HaRu18581224,tap_in_home_broken,974
HaRu18582224,well,230
HaRu18583224,well,294
HaRu18584224,well,178
HaRu18585224,well,192
HaRu18586224,well,216
HaRu18587224,shared_tap,1092
HaRu18588224,well,220
HaRu18589224,shared_tap,1046
HaRu18590224,tap_in_home,320
HaRu18591224,well,284
HaRu18592224,well,256
HaRu18593224,shared_tap,1798
HaRu18594224,well,256
HaRu18595224,tap_in_home_broken,884
HaRu18596224,tap_in_home,738
HaRu18597224,tap_in_home_broken,526
HaRu18598224,well,328
HaRu18599224,river,910
HaRu18600224,tap_in_home_broken,420
HaRu18601224,well,246
HaRu18602224,well,330
HaRu18603224,well,224
HaRu18604224,well,162
HaRu18605224,well,312
HaRu18606224,tap_in_home,406
HaRu18607224,tap_in_home_broken,484
HaRu18608224,well,248
HaRu18609224,shared_tap,1208
HaRu18610224,shared_tap,1202
HaRu18611224,tap_in_home,964
HaRu18612224,tap_in_home,776
HaRu18613224,well,388
HaRu18614224,tap_in_home_broken,488
HaRu18615224,well,178
HaRu18616224,tap_in_home,740
HaRu18617224,shared_tap,2494
HaRu18618224,shared_tap,1628
HaRu18619224,well,198
HaRu18620224,well,344
HaRu18621224,shared_tap,1662
HaRu18622224,shared_tap,928
HaRu18623224,well,286
HaRu18624224,well,310
HaRu18625224,well,278
HaRu18626224,well,202
HaRu18627224,river,828
HaRu18628224,well,302
HaRu18629224,shared_tap,2252
HaRu18630224,well,274
HaRu18631224,well,396
HaRu18632224,tap_in_home_broken,858
HaRu18633224,tap_in_home,970
HaRu18634224,well,226
HaRu18635224,tap_in_home_broken,948
HaRu18636224,well,242
HaRu18637224,well,352
HaRu18638224,shared_tap,2976
HaRu18639224,tap_in_home_broken,708
HaRu18640224,tap_in_home_broken,702
HaRu18641224,well,382
HaRu18642224,tap_in_home,820
HaRu18643224,shared_tap,1670
HaRu18644224,tap_in_home_broken,812
HaRu18645224,shared_tap,2768
HaRu18646224,well,268
HaRu18647224,tap_in_home_broken,646
HaRu18648224,well,198
HaRu18649224,tap_in_home,884
HaRu18650224,well,262
HaRu18651224,well,314
HaRu18652224,well,270
HaRu18653224,well,342
HaRu18654224,tap_in_home,882
HaRu18655224,well,366
HaRu18656224,shared_tap,992
HaRu18657224,well,362
HaRu18658224,well,170
HaRu18659224,well,340
HaRu18660224,shared_tap,1086
HaRu18661224,well,182
HaRu18662224,tap_in_home_broken,382
HaRu18663224,tap_in_home_broken,480
HaRu18664224,tap_in_home_broken,566
HaRu18665224,well,172
HaRu18666224,shared_tap,3580
HaRu18667224,tap_in_home_broken,940
HaRu18668224,well,262
HaRu18669224,well,396
HaRu18670224,shared_tap,3496
HaRu18671224,river,826
HaRu18672224,well,278
HaRu18673224,tap_in_home,480
HaRu18674224,well,344
HaRu18675224,well,214
HaRu18676224,shared_tap,2780
HaRu18677224,well,216
HaRu18678224,tap_in_home_broken,412
HaRu18679224,well,304
HaRu18680224,shared_tap,3530
HaRu18681224,well,388
HaRu18682224,river,504
HaRu18683224,shared_tap,2628
HaRu18684224,tap_in_home_broken,666
HaRu18685224,well,398
HaRu18686224,well,296
HaRu18687224,shared_tap,3108
HaRu18688224,well,216
HaRu18689224,well,294
HaRu18690224,well,354
HaRu18691224,tap_in_home_broken,530
HaRu18692224,shared_tap,3300
HaRu18693224,well,220
HaRu18694224,well,328
HaRu18695224,tap_in_home_broken,750
HaRu18696224,tap_in_home,974
HaRu18697224,shared_tap,1484
HaRu18698224,tap_in_home,446
HaRu18699224,shared_tap,1264
HaRu18700224,tap_in_home,522
HaRu18701224,well,166
HaRu18702224,shared_tap,3780
HaRu18703224,well,200
HaRu18704224,shared_tap,314
HaRu18705224,well,268
HaRu18706224,tap_in_home_broken,954
HaRu18707224,well,312
HaRu18708224,shared_tap,3412
HaRu18709224,shared_tap,3312
HaRu18710224,well,282
HaRu18711224,well,372
HaRu18712224,well,226
HaRu18713224,well,388
HaRu18714224,well,266
HaRu18715224,shared_tap,348
HaRu18716224,tap_in_home_broken,368
HaRu18717224,shared_tap,2568
HaRu18718224,well,360
HaRu18719224,shared_tap,2322
HaRu18720224,well,264
HaRu18721224,well,246
HaRu18722224,river,828
HaRu18723224,well,390
HaRu18724224,river,504
HaRu18725224,well,356
HaRu18726224,shared_tap,2436
HaRu18727224,well,290
HaRu18728224,well,386
HaRu18729224,tap_in_home,414
HaRu18730224,well,206
HaRu18731224,tap_in_home,810
HaRu18732224,well,232
HaRu18733224,tap_in_home_broken,554
HaRu18734224,well,286
HaRu18735224,shared_tap,2820
HaRu18736224,shared_tap,732
HaRu18737224,well,300
HaRu18738224,tap_in_home_broken,570
HaRu18739224,well,320
HaRu18740224,well,294
HaRu18741224,tap_in_home_broken,674
HaRu18742224,shared_tap,3456
HaRu18743224,tap_in_home,798
HaRu18744224,tap_in_home,882
HaRu18745224,tap_in_home_broken,428
HaRu18746224,tap_in_home,438
HaRu18747224,shared_tap,1038
HaRu18748224,well,302
HaRu18749224,tap_in_home,666
HaRu18750224,tap_in_home_broken,958
HaRu18751224,tap_in_home_broken,976
HaRu18752224,well,386
HaRu18753224,tap_in_home_broken,984
HaRu18754224,well,344
HaRu18755224,tap_in_home,306
HaRu18756224,shared_tap,540
HaRu18757224,well,194
HaRu18758224,tap_in_home_broken,672
HaRu18759224,well,348
HaRu18760224,well,366
HaRu18761224,well,208
HaRu18762224,tap_in_home_broken,748
HaRu18763224,shared_tap,3988
HaRu18764224,well,212
HaRu18765224,well,356
HaRu18766224,well,184
HaRu18767224,well,280
HaRu18768224,shared_tap,2256
HaRu18769224,shared_tap,2742
HaRu18770224,well,276
HaRu18771224,tap_in_home,770
HaRu18772224,well,338
HaRu18773224,river,502
HaRu18774224,well,352
HaRu18775224,well,188
HaRu18776224,tap_in_home,304
HaRu18777224,shared_tap,1464
HaRu18778224,well,380
HaRu18779224,tap_in_home_broken,338
HaRu18780224,well,268
HaRu18781224,well,356
HaRu18782224,well,188
HaRu18783224,tap_in_home,992
HaRu18784224,well,392
HaRu18785224,river,530
HaRu18786224,river,732
HaRu18787224,shared_tap,3106
HaRu18788224,well,254
HaRu18789224,well,168
HaRu18790224,tap_in_home_broken,912
HaRu18791224,tap_in_home,348
HaRu18792224,river,682
HaRu18793224,shared_tap,1250
HaRu18794224,well,186
HaRu18795224,well,318
HaRu18796224,well,310
HaRu18797224,tap_in_home_broken,940
HaRu18798224,well,188
HaRu18799224,well,246
HaRu18800224,tap_in_home,670
HaRu18801224,river,722
HaRu18802224,well,302
HaRu18803224,tap_in_home,748
HaRu18804224,well,372
HaRu18805224,tap_in_home,396
HaRu18806224,shared_tap,3208
HaRu18807224,well,206
HaRu18808224,well,330
HaRu18809224,well,294
HaRu18810224,shared_tap,1598
HaRu18811224,shared_tap,3004
HaRu18812224,well,186
HaRu18813224,shared_tap,3920
HaRu18814224,well,284
HaRu18815224,well,244
HaRu18816224,well,302
HaRu18817224,shared_tap,1302
HaRu18818224,well,362
HaRu18819224,well,180
HaRu18820224,tap_in_home_broken,554
HaRu18821224,well,372
HaRu18822224,shared_tap,3718
HaRu18823224,well,334
HaRu18824224,tap_in_home,810
HaRu18825224,well,252
HaRu18826224,tap_in_home,850
HaRu18827224,well,266
HaRu18828224,tap_in_home_broken,940
HaRu18829224,well,394
HaRu18830224,well,168
HaRu18831224,shared_tap,2854
HaRu18832224,river,812
HaRu18833224,tap_in_home_broken,406
HaRu18834224,well,260
HaRu18835224,well,168
HaRu18836224,tap_in_home_broken,486
HaRu18837224,well,160
HaRu18838224,well,266
HaRu18839224,tap_in_home,918
HaRu18840224,tap_in_home,670
HaRu18841224,well,270
HaRu18842224,well,266
HaRu18843224,well,258
HaRu18844224,shared_tap,1710
HaRu18845224,shared_tap,3032
HaRu18846224,well,244
HaRu18847224,tap_in_home_broken,866
HaRu18848224,well,398
HaRu18849224,tap_in_home_broken,498
HaRu18850224,shared_tap,2284
HaRu18851224,well,256
HaRu18852224,tap_in_home,588
HaRu18853224,tap_in_home,312
HaRu18854224,well,252
HaRu18855224,shared_tap,1796
HaRu18856224,well,186
HaRu18857224,tap_in_home,524
HaRu18858224,tap_in_home,872
HaRu18859224,shared_tap,526
HaRu18860224,well,368
HaRu18861224,river,450
HaRu18862224,tap_in_home,848
HaRu18863224,well,316
HaRu18864224,shared_tap,1606
HaRu18865224,well,256
HaRu18866224,tap_in_home_broken,828
HaRu18867224,tap_in_home_broken,750
HaRu18868224,well,236
HaRu18869224,well,240
HaRu18870224,well,378
HaRu18871224,river,586
HaRu18872224,tap_in_home,604
HaRu18873224,shared_tap,3688
HaRu18874224,well,324
HaRu18875224,shared_tap,356
HaRu18876224,river,474
HaRu18877224,tap_in_home_broken,986
HaRu18878224,shared_tap,2324
HaRu18879224,well,310
HaRu18880224,well,262
HaRu18881224,well,242
HaRu18882224,tap_in_home_broken,432
HaRu18883224,tap_in_home_broken,518
HaRu18884224,tap_in_home_broken,450
HaRu18885224,well,396
HaRu18886224,well,188
HaRu18887224,shared_tap,2748
HaRu18888224,well,206
HaRu18889224,shared_tap,406
HaRu18890224,well,326
HaRu18891224,tap_in_home_broken,394
